duration_minutes,is_exam_week,entry_hour,entry_minute,day_of_week_num,is_weekend,is_morning,rolling_avg_duration,historical_overnight_count,vehicle_type_Motorbike,usual_zone_Zone_B,usual_zone_Zone_C,usual_zone_Zone_D
505,0,13,7,6,1,0,538.0,1.0,1,1,0,0
519,1,12,29,1,0,0,531.4,1.0,1,0,0,0
155,0,8,2,4,0,1,485.4906,1.0,1,0,0,0
200,0,7,38,6,1,1,155.0,0.0,1,0,0,0
528,0,7,34,4,0,1,177.5,0.0,1,0,0,0
1375,0,7,18,2,0,1,294.3333333333333,0.0,1,0,1,0
82,1,7,43,4,0,1,564.5,1.0,1,0,1,0
488,1,7,19,3,0,1,468.0,1.0,1,0,0,0
350,1,7,55,3,0,1,534.6,1.0,1,0,0,0
395,0,6,53,4,0,1,485.4906,1.0,1,0,0,0
1740,0,12,42,0,0,0,395.0,0.0,1,1,0,0
66,0,12,15,6,1,0,1067.5,0.0,1,0,0,0
182,0,12,34,2,0,0,733.6666666666666,0.0,1,1,0,0
2928,0,6,49,5,1,1,595.75,0.0,1,0,0,0
275,0,6,53,2,0,1,1062.2,0.0,1,0,1,0
3827,0,7,17,1,0,1,485.4906,0.0,1,0,0,0
408,0,6,20,3,0,1,3827.0,0.0,1,0,0,0
401,0,12,36,4,0,0,2117.5,0.0,1,0,0,0
313,0,6,37,1,0,1,1545.3333333333333,0.0,1,0,1,0
3115,0,7,31,1,0,1,1237.25,0.0,1,0,0,0
891,0,12,56,2,0,0,1612.8,0.0,1,0,0,0
446,0,13,4,6,1,0,1025.6,1.0,1,0,0,0
889,0,6,47,3,0,1,1033.2,1.0,1,0,1,0
199,0,6,59,2,0,1,1130.8,2.0,1,0,1,0
86,0,7,10,3,0,1,485.4906,2.0,1,0,1,0
384,0,6,53,6,1,1,86.0,0.0,1,0,0,0
512,0,7,33,3,0,1,235.0,0.0,1,1,0,0
366,0,12,19,0,0,0,327.3333333333333,0.0,1,0,0,0
209,0,7,35,3,0,1,337.0,0.0,1,0,0,0
427,0,6,39,6,1,1,311.4,0.0,1,0,0,0
206,0,7,30,4,0,1,379.6,0.0,1,1,0,0
399,0,7,26,5,1,1,344.0,0.0,1,1,0,0
893,0,12,23,4,0,0,321.4,0.0,1,0,0,0
492,1,12,11,0,0,0,426.8,1.0,1,1,0,0
183,0,7,20,0,0,1,485.4906,1.0,1,1,0,0
996,0,7,54,3,0,1,183.0,0.0,1,0,1,0
154,1,13,21,3,0,0,589.5,1.0,1,1,0,0
1037,0,5,56,2,0,1,485.4906,1.0,1,0,0,0
286,1,7,24,1,0,1,1037.0,1.0,1,0,0,0
964,0,6,23,6,1,1,485.4906,1.0,1,0,0,0
365,0,12,40,6,1,0,964.0,1.0,1,1,0,0
209,0,13,27,4,0,0,664.5,1.0,1,0,0,1
329,0,7,33,5,1,1,512.6666666666666,1.0,1,0,1,0
309,0,12,15,1,0,0,466.75,1.0,1,0,0,0
982,1,7,15,1,0,1,435.2,1.0,1,0,0,0
300,1,12,40,2,0,0,438.8,2.0,1,0,1,0
2305,1,12,45,3,0,0,425.8,2.0,1,1,0,0
191,0,12,14,4,0,0,485.4906,2.0,1,0,0,0
88,0,12,50,4,0,0,191.0,0.0,1,1,0,0
1904,0,7,29,2,0,1,139.5,0.0,1,0,0,0
780,0,8,1,2,0,1,727.6666666666666,0.0,1,0,1,0
147,0,7,16,5,1,1,740.75,1.0,1,0,0,1
1678,1,6,33,0,0,1,622.0,1.0,1,0,1,0
470,1,6,30,2,0,1,919.4,1.0,1,0,0,0
118,1,13,34,0,0,0,995.8,1.0,1,0,0,0
77,0,7,22,6,1,1,485.4906,1.0,1,0,0,1
327,0,6,49,2,0,1,77.0,0.0,1,1,0,0
188,0,6,45,0,0,1,202.0,0.0,1,1,0,0
253,0,12,40,3,0,0,197.33333333333334,0.0,1,1,0,0
322,0,6,29,4,0,1,211.25,0.0,1,0,0,0
346,0,6,38,0,0,1,233.4,0.0,1,0,0,0
471,0,7,27,6,1,1,287.2,0.0,1,0,1,0
254,0,7,11,1,0,1,316.0,0.0,1,1,0,0
320,0,12,53,3,0,0,485.4906,0.0,1,0,1,0
442,0,12,53,3,0,0,320.0,0.0,1,0,0,0
1253,0,13,11,5,1,0,381.0,0.0,1,0,1,0
1410,0,13,51,3,0,0,671.6666666666666,1.0,0,0,1,0
184,0,7,19,6,1,1,856.25,2.0,1,0,0,0
60,0,12,13,2,0,0,721.8,2.0,1,1,0,0
132,0,13,9,3,0,0,669.8,2.0,1,0,0,1
271,1,12,48,4,0,0,607.8,2.0,1,0,0,1
78,1,6,28,2,0,1,411.4,2.0,1,0,1,0
437,1,6,56,3,0,1,145.0,2.0,1,0,0,0
389,0,7,1,5,1,1,485.4906,2.0,1,0,1,0
157,0,7,47,4,0,1,389.0,0.0,1,0,0,1
204,0,6,36,0,0,1,273.0,0.0,1,1,0,0
63,0,12,48,2,0,0,250.0,0.0,1,0,0,1
127,0,8,11,2,0,1,203.25,0.0,1,1,0,0
1141,1,7,14,5,1,1,188.0,0.0,1,0,1,0
534,0,7,6,0,0,1,485.4906,1.0,1,0,1,0
107,0,6,49,5,1,1,534.0,0.0,1,1,0,0
999,0,6,56,3,0,1,320.5,0.0,1,0,0,0
492,1,12,32,2,0,0,546.6666666666666,1.0,1,1,0,0
2796,0,12,45,5,1,0,485.4906,1.0,1,1,0,0
169,0,6,53,1,0,1,2796.0,0.0,1,1,0,0
316,0,6,29,5,1,1,1482.5,0.0,1,1,0,0
67,0,11,54,6,1,1,485.4906,0.0,1,0,0,0
456,0,6,53,2,0,1,67.0,0.0,1,0,0,0
273,0,7,22,5,1,1,261.5,0.0,1,0,0,0
122,0,12,27,5,1,0,265.3333333333333,0.0,1,1,0,0
1224,0,7,29,1,0,1,229.5,0.0,1,1,0,0
356,0,13,26,1,0,0,428.4,1.0,1,1,0,0
969,0,12,51,5,1,0,486.2,1.0,1,0,0,0
251,1,13,6,5,1,0,588.8,2.0,1,0,0,0
532,0,12,31,5,1,0,485.4906,2.0,0,0,0,0
435,0,6,39,3,0,1,532.0,0.0,1,0,1,0
252,0,13,14,2,0,0,483.5,0.0,1,0,0,0
272,0,7,18,5,1,1,406.3333333333333,0.0,1,1,0,0
159,0,13,19,4,0,0,372.75,0.0,1,0,0,0
3892,0,12,36,0,0,0,330.0,0.0,1,1,0,0
98,0,12,42,2,0,0,1002.0,0.0,1,1,0,0
528,1,12,50,0,0,0,934.6,0.0,1,0,1,0
82,0,6,30,6,1,1,485.4906,0.0,1,0,0,0
152,0,7,33,5,1,1,82.0,0.0,1,0,0,0
400,0,7,52,5,1,1,117.0,0.0,1,0,0,1
285,0,6,30,3,0,1,211.33333333333334,0.0,1,0,0,1
532,1,7,35,2,0,1,229.75,0.0,1,0,0,0
112,1,12,45,3,0,0,290.2,0.0,1,1,0,0
343,0,7,47,5,1,1,485.4906,0.0,1,0,1,0
97,0,13,17,0,0,0,343.0,0.0,1,0,0,0
493,0,7,57,6,1,1,220.0,0.0,1,0,0,0
172,0,7,32,1,0,1,311.0,0.0,1,0,0,0
458,0,7,39,6,1,1,276.25,0.0,1,0,0,0
264,0,13,21,0,0,0,312.6,0.0,1,1,0,0
97,0,6,35,3,0,1,296.8,0.0,1,0,0,0
193,0,12,40,2,0,0,296.8,0.0,1,1,0,0
416,0,12,43,1,0,0,236.8,0.0,1,0,0,0
113,1,13,22,5,1,0,285.6,0.0,1,0,0,0
331,0,13,22,3,0,0,485.4906,0.0,1,1,0,0
1235,0,12,21,2,0,0,331.0,0.0,1,0,0,0
388,0,5,37,1,0,1,783.0,1.0,1,1,0,0
419,0,13,23,4,0,0,651.3333333333334,1.0,1,1,0,0
97,0,12,37,5,1,0,593.25,1.0,0,0,1,0
844,0,7,23,5,1,1,494.0,1.0,1,0,1,0
251,0,6,22,3,0,1,596.6,2.0,1,0,1,0
411,0,6,42,3,0,1,399.8,2.0,1,1,0,0
68,0,12,46,5,1,0,404.4,2.0,1,0,0,0
265,0,6,46,4,0,1,334.2,2.0,1,1,0,0
155,0,12,20,4,0,0,485.4906,2.0,1,0,0,0
437,0,12,7,4,0,0,155.0,0.0,1,0,1,0
182,0,7,30,2,0,1,296.0,0.0,1,1,0,0
143,0,12,5,3,0,0,258.0,0.0,1,0,0,0
415,0,13,5,3,0,0,485.4906,0.0,1,0,1,0
521,0,7,36,4,0,1,415.0,0.0,1,0,0,0
348,0,13,5,5,1,0,468.0,0.0,1,0,1,0
175,0,13,2,3,0,0,428.0,0.0,1,0,1,0
303,0,7,14,4,0,1,364.75,0.0,1,0,0,0
91,0,7,18,6,1,1,352.4,0.0,1,0,0,0
1983,0,6,58,2,0,1,287.6,0.0,1,0,0,1
288,0,7,27,1,0,1,580.0,0.0,1,1,0,0
422,1,6,49,2,0,1,568.0,0.0,1,0,0,0
133,1,6,2,3,0,1,617.4,0.0,1,0,1,0
345,1,7,36,1,0,1,583.4,0.0,1,0,0,0
1208,1,7,1,5,1,1,634.2,0.0,1,0,0,0
141,0,6,54,5,1,1,485.4906,1.0,1,1,0,0
81,0,7,24,5,1,1,141.0,0.0,1,0,0,1
535,0,12,32,6,1,0,111.0,0.0,1,0,1,0
114,0,12,32,2,0,0,252.33333333333334,0.0,1,0,0,0
192,0,6,53,5,1,1,217.75,0.0,1,0,0,0
130,0,7,0,6,1,1,212.6,0.0,1,0,0,0
122,0,5,58,1,0,1,210.4,0.0,1,0,0,0
259,0,7,47,3,0,1,218.6,0.0,1,0,1,0
536,0,6,57,5,1,1,163.4,0.0,1,0,1,0
337,0,7,37,3,0,1,247.8,0.0,1,0,0,0
380,0,13,8,2,0,0,276.8,0.0,1,0,0,0
113,1,7,31,5,1,1,326.8,0.0,1,0,0,1
94,1,13,27,5,1,0,325.0,0.0,1,0,0,0
113,1,13,0,6,1,0,292.0,0.0,1,1,0,0
258,1,7,11,3,0,1,207.4,0.0,1,0,0,0
443,0,12,23,3,0,0,485.4906,0.0,1,0,0,0
539,0,13,11,5,1,0,443.0,0.0,1,1,0,0
416,0,6,56,6,1,1,491.0,0.0,1,1,0,0
455,1,6,29,5,1,1,466.0,0.0,1,1,0,0
468,0,8,6,0,0,1,485.4906,0.0,1,0,0,0
202,0,12,54,1,0,0,468.0,0.0,1,0,1,0
521,0,6,41,1,0,1,335.0,0.0,1,0,0,0
430,0,6,43,2,0,1,397.0,0.0,1,1,0,0
256,0,7,12,4,0,1,405.25,0.0,1,0,0,0
209,0,13,50,3,0,0,375.4,0.0,1,1,0,0
148,0,6,37,0,0,1,323.6,0.0,1,0,1,0
312,0,7,20,4,0,1,312.8,0.0,1,0,1,0
292,0,7,21,6,1,1,271.0,0.0,1,0,0,0
197,0,12,38,6,1,0,243.4,0.0,1,0,0,1
178,0,13,39,6,1,0,231.6,0.0,1,0,0,0
386,0,7,2,3,0,1,485.4906,0.0,1,0,1,0
489,0,7,2,1,0,1,386.0,0.0,1,0,1,0
524,0,13,20,1,0,0,437.5,0.0,1,0,0,0
478,0,12,23,0,0,0,466.3333333333333,0.0,1,0,1,0
110,0,7,24,5,1,1,469.25,0.0,1,0,0,0
364,0,6,48,0,0,1,397.4,0.0,1,0,0,0
118,0,13,24,0,0,0,393.0,0.0,1,1,0,0
86,1,7,35,2,0,1,318.8,0.0,1,0,0,0
1288,1,13,53,2,0,0,231.2,0.0,1,0,0,0
275,1,7,7,4,0,1,393.2,1.0,1,0,0,0
273,0,6,44,4,0,1,485.4906,1.0,1,1,0,0
827,0,7,41,4,0,1,273.0,0.0,1,1,0,0
121,0,7,19,5,1,1,550.0,1.0,1,0,0,0
189,0,12,4,5,1,0,407.0,1.0,1,0,0,0
426,0,7,2,4,0,1,352.5,1.0,1,1,0,0
161,0,13,4,1,0,0,367.2,1.0,1,1,0,0
380,0,6,55,0,0,1,344.8,1.0,1,0,0,0
349,1,7,7,6,1,1,255.4,1.0,1,0,0,0
71,0,6,24,5,1,1,485.4906,1.0,1,0,0,0
157,0,7,1,3,0,1,71.0,0.0,1,1,0,0
266,0,12,44,6,1,0,114.0,0.0,1,0,0,0
343,0,12,50,0,0,0,164.66666666666666,0.0,1,0,0,0
112,0,7,0,6,1,1,209.25,0.0,1,0,0,0
196,0,6,53,5,1,1,189.8,0.0,1,0,1,0
131,0,7,6,4,0,1,214.8,0.0,1,0,0,0
151,0,7,32,4,0,1,209.6,0.0,1,0,1,0
2196,0,6,48,1,0,1,186.6,0.0,1,1,0,0
3572,0,7,7,3,0,1,557.2,0.0,1,0,0,0
521,0,7,12,0,0,1,1249.2,0.0,1,0,0,0
206,1,12,15,6,1,0,1314.2,0.0,1,0,1,0
94,0,7,11,3,0,1,485.4906,0.0,1,0,0,0
110,0,6,32,0,0,1,94.0,0.0,1,0,1,0
472,1,6,24,2,0,1,102.0,0.0,1,1,0,0
458,0,7,13,5,1,1,485.4906,0.0,1,0,0,0
129,0,6,46,4,0,1,458.0,0.0,1,1,0,0
886,0,6,5,5,1,1,293.5,0.0,1,0,1,0
439,0,6,38,1,0,1,491.0,1.0,1,1,0,0
1297,0,13,29,3,0,0,478.0,1.0,1,0,0,0
474,0,7,41,1,0,1,641.8,2.0,1,1,0,0
102,0,7,37,5,1,1,645.0,2.0,1,0,0,0
177,0,7,4,6,1,1,485.4906,2.0,1,0,1,0
421,0,6,13,5,1,1,177.0,0.0,1,0,1,0
69,0,7,31,4,0,1,299.0,0.0,1,0,0,0
449,0,7,14,3,0,1,222.33333333333334,0.0,1,0,1,0
539,0,6,59,0,0,1,279.0,0.0,1,0,0,0
82,1,6,11,0,0,1,331.0,0.0,1,0,0,0
113,1,7,31,4,0,1,312.0,0.0,1,0,1,0
292,0,13,36,1,0,0,485.4906,0.0,1,0,0,0
153,0,12,56,1,0,0,292.0,0.0,1,0,0,0
449,0,7,28,2,0,1,222.5,0.0,1,0,1,0
500,0,6,23,3,0,1,298.0,0.0,1,0,0,0
406,0,6,26,5,1,1,348.5,0.0,1,0,0,0
371,0,7,59,2,0,1,360.0,0.0,1,1,0,0
93,0,6,45,0,0,1,485.4906,0.0,1,1,0,0
160,0,7,3,0,0,1,93.0,0.0,1,0,0,0
104,0,12,12,4,0,0,126.5,0.0,1,0,1,0
426,1,6,31,1,0,1,119.0,0.0,1,0,0,0
88,0,6,53,2,0,1,485.4906,0.0,1,0,1,0
66,0,7,51,5,1,1,88.0,0.0,1,0,0,0
188,0,6,23,3,0,1,77.0,0.0,1,0,1,0
449,1,6,35,0,0,1,114.0,0.0,1,0,0,0
342,1,7,37,4,0,1,197.75,0.0,1,1,0,0
367,0,7,18,0,0,1,485.4906,0.0,1,0,0,1
304,0,6,48,0,0,1,367.0,0.0,1,1,0,0
91,1,7,5,2,0,1,335.5,0.0,1,0,1,0
484,0,12,32,2,0,0,485.4906,0.0,1,0,0,1
78,0,12,35,4,0,0,484.0,0.0,1,0,0,0
159,0,12,48,4,0,0,281.0,0.0,1,0,1,0
246,0,6,45,5,1,1,240.33333333333334,0.0,1,0,0,0
499,0,12,53,5,1,0,241.75,0.0,1,0,0,0
427,0,7,7,4,0,1,293.2,0.0,1,0,0,1
169,0,7,47,1,0,1,281.8,0.0,1,1,0,0
265,0,7,19,3,0,1,300.0,0.0,0,0,0,0
506,0,12,21,1,0,0,485.4906,0.0,1,1,0,0
125,0,7,1,6,1,1,506.0,0.0,1,0,0,0
338,0,11,44,2,0,1,315.5,0.0,1,1,0,0
70,0,13,21,4,0,0,323.0,0.0,1,0,0,1
266,0,6,24,6,1,1,259.75,0.0,1,0,0,0
1356,0,12,39,4,0,0,261.0,0.0,1,0,0,0
921,0,6,7,0,0,1,431.0,1.0,1,0,0,0
179,0,7,14,1,0,1,590.2,2.0,0,0,0,0
87,1,13,19,0,0,0,558.4,2.0,1,0,0,0
1428,1,12,32,3,0,0,561.8,2.0,1,1,0,0
455,0,7,16,5,1,1,485.4906,3.0,1,0,1,0
1162,0,6,19,0,0,1,455.0,0.0,1,0,0,1
469,0,6,2,6,1,1,808.5,1.0,1,1,0,0
108,0,6,57,3,0,1,695.3333333333334,1.0,1,0,0,1
498,0,12,41,4,0,0,548.5,1.0,1,0,0,0
1076,0,7,1,4,0,1,538.4,1.0,1,0,0,0
119,0,6,23,0,0,1,485.4906,2.0,1,1,0,0
1362,0,13,6,6,1,0,119.0,0.0,1,0,0,1
201,0,6,18,3,0,1,740.5,1.0,1,1,0,0
308,0,12,22,1,0,0,560.6666666666666,1.0,1,0,0,0
468,0,5,59,5,1,1,497.5,1.0,1,0,0,1
271,1,7,25,0,0,1,491.6,1.0,1,0,0,0
293,1,6,56,3,0,1,522.0,1.0,1,0,0,0
407,0,6,32,0,0,1,485.4906,1.0,1,0,0,0
141,0,13,10,2,0,0,407.0,0.0,1,0,0,1
315,0,12,48,2,0,0,274.0,0.0,1,0,0,0
304,0,7,9,6,1,1,287.6666666666667,0.0,1,1,0,0
538,0,6,51,6,1,1,291.75,0.0,1,0,0,1
972,1,7,51,6,1,1,341.0,0.0,1,0,0,0
112,1,12,33,2,0,0,454.0,1.0,1,0,0,0
283,0,7,48,6,1,1,485.4906,1.0,1,0,0,1
206,0,7,52,0,0,1,283.0,0.0,1,0,0,0
1062,0,13,15,0,0,0,244.5,0.0,1,0,1,0
307,0,13,18,2,0,0,517.0,1.0,1,0,0,0
821,0,12,47,3,0,0,464.5,1.0,1,0,0,0
261,0,12,50,6,1,0,535.8,2.0,1,0,0,0
326,1,11,57,5,1,1,531.4,2.0,1,0,0,0
500,0,12,35,4,0,0,485.4906,2.0,1,0,0,0
80,0,12,54,3,0,0,500.0,0.0,1,0,0,0
421,0,7,44,0,0,1,290.0,0.0,1,0,1,0
459,0,7,17,2,0,1,333.6666666666667,0.0,1,0,0,0
133,0,12,29,3,0,0,365.0,0.0,1,1,0,0
209,0,13,5,6,1,0,318.6,0.0,1,0,1,0
1223,0,6,46,4,0,1,260.4,0.0,1,0,1,0
492,0,7,20,5,1,1,489.0,1.0,1,1,0,0
113,0,12,56,0,0,0,503.2,1.0,1,1,0,0
307,0,12,23,6,1,0,434.0,1.0,1,0,1,0
473,0,12,39,1,0,0,468.8,1.0,1,0,0,0
417,0,11,53,3,0,1,521.6,1.0,1,1,0,0
106,0,7,17,5,1,1,360.4,1.0,1,0,0,0
113,0,6,5,5,1,1,283.2,1.0,1,1,0,0
244,1,12,33,0,0,0,283.2,1.0,1,0,1,0
196,1,7,2,1,0,1,270.6,1.0,1,1,0,0
335,0,7,49,6,1,1,485.4906,1.0,1,0,1,0
205,0,7,11,1,0,1,335.0,0.0,1,1,0,0
264,0,7,2,5,1,1,270.0,0.0,1,1,0,0
426,0,12,23,6,1,0,268.0,0.0,0,0,0,0
188,0,13,18,6,1,0,307.5,0.0,1,0,0,0
129,0,6,45,4,0,1,283.6,0.0,1,1,0,0
388,0,12,7,2,0,0,242.4,0.0,1,0,0,0
266,0,7,2,5,1,1,279.0,0.0,1,0,0,1
334,0,6,48,3,0,1,279.4,0.0,1,0,1,0
3993,1,6,41,1,0,1,261.0,0.0,1,0,0,1
206,1,6,59,4,0,1,1022.0,0.0,1,0,0,0
167,1,12,10,4,0,0,1037.4,0.0,1,0,1,0
206,1,12,56,0,0,0,993.2,0.0,1,0,1,0
268,0,5,53,2,0,1,485.4906,0.0,1,0,0,0
1203,0,13,26,1,0,0,268.0,0.0,1,0,0,0
255,0,6,30,2,0,1,735.5,1.0,1,0,0,0
343,0,12,51,6,1,0,575.3333333333334,1.0,1,0,0,0
392,0,6,17,5,1,1,517.25,1.0,1,0,0,0
856,0,12,29,5,1,0,492.2,1.0,1,0,1,0
296,0,6,11,0,0,1,609.8,2.0,1,0,0,0
344,1,13,9,0,0,0,428.4,2.0,1,0,0,1
67,0,12,13,1,0,0,485.4906,2.0,1,0,0,1
78,0,6,48,6,1,1,67.0,0.0,1,0,0,1
435,0,7,14,2,0,1,72.5,0.0,1,0,0,0
108,0,7,12,6,1,1,193.33333333333334,0.0,1,1,0,0
494,0,11,32,5,1,1,172.0,0.0,1,0,1,0
1255,0,7,8,3,0,1,236.4,0.0,1,0,0,0
204,1,5,30,1,0,1,474.0,1.0,1,0,0,0
323,0,7,26,3,0,1,485.4906,1.0,1,0,0,1
368,0,13,8,3,0,0,323.0,0.0,1,0,1,0
346,0,7,3,4,0,1,345.5,0.0,1,0,0,0
1979,0,7,53,6,1,1,345.6666666666667,0.0,1,1,0,0
1298,0,12,53,4,0,0,754.0,0.0,1,0,0,0
82,0,7,3,6,1,1,862.8,1.0,1,0,1,0
1247,1,6,34,4,0,1,814.6,1.0,1,0,0,0
423,0,7,29,4,0,1,485.4906,2.0,1,0,1,0
520,0,6,34,1,0,1,423.0,0.0,1,0,0,0
2105,0,6,54,4,0,1,471.5,0.0,1,0,0,0
484,0,7,3,1,0,1,1016.0,0.0,1,0,0,1
409,1,7,19,3,0,1,883.0,0.0,1,0,1,0
107,1,7,21,4,0,1,788.2,0.0,1,0,0,0
1534,0,12,56,2,0,0,485.4906,0.0,1,0,0,0
343,0,6,38,2,0,1,1534.0,0.0,1,0,0,0
367,0,6,54,3,0,1,938.5,0.0,1,0,0,1
183,0,7,18,3,0,1,748.0,0.0,1,0,0,1
1032,0,13,20,2,0,0,606.75,0.0,1,1,0,0
144,1,6,43,4,0,1,691.8,1.0,1,1,0,0
248,1,6,18,6,1,1,413.8,1.0,1,0,0,0
75,0,6,46,2,0,1,485.4906,1.0,1,0,1,0
4303,0,7,34,4,0,1,75.0,0.0,1,0,0,1
247,0,12,33,1,0,0,2189.0,0.0,1,0,1,0
439,1,12,58,2,0,0,1541.6666666666667,0.0,1,1,0,0
472,0,7,10,3,0,1,485.4906,0.0,1,0,0,0
1240,0,12,42,6,1,0,472.0,0.0,1,1,0,0
266,0,12,28,3,0,0,856.0,1.0,1,0,1,0
399,0,12,16,6,1,0,659.3333333333334,1.0,1,0,1,0
1063,0,7,38,3,0,1,594.25,1.0,0,0,0,0
303,0,12,29,5,1,0,688.0,2.0,1,0,0,0
452,0,6,48,3,0,1,485.4906,2.0,1,0,0,0
1395,0,6,34,2,0,1,452.0,0.0,1,1,0,0
175,1,13,35,2,0,0,923.5,1.0,1,0,0,0
99,0,12,38,4,0,0,485.4906,1.0,1,0,0,0
74,0,7,20,1,0,1,99.0,0.0,1,0,0,0
249,0,7,15,1,0,1,86.5,0.0,1,0,1,0
1431,0,7,4,5,1,1,140.66666666666666,0.0,1,0,1,0
425,0,12,50,1,0,0,463.25,1.0,1,0,0,1
433,0,13,9,2,0,0,455.6,1.0,1,1,0,0
512,0,6,14,4,0,1,522.4,1.0,1,0,0,0
434,1,6,15,0,0,1,610.0,1.0,1,0,0,0
1147,1,6,27,6,1,1,647.0,1.0,1,0,0,0
129,1,6,54,4,0,1,590.2,2.0,1,0,1,0
381,0,6,26,4,0,1,485.4906,2.0,1,0,0,0
87,0,6,57,4,0,1,381.0,0.0,1,0,0,0
4000,0,6,47,2,0,1,234.0,0.0,1,1,0,0
76,0,7,8,1,0,1,1489.3333333333333,0.0,1,1,0,0
2003,0,7,43,4,0,1,1136.0,0.0,1,0,0,0
190,0,11,52,5,1,1,1309.4,0.0,1,0,0,0
160,1,7,19,2,0,1,1271.2,0.0,1,1,0,0
483,0,7,22,1,0,1,485.4906,0.0,1,1,0,0
512,0,6,18,2,0,1,483.0,0.0,1,0,0,0
195,0,7,9,1,0,1,497.5,0.0,1,1,0,0
4183,0,7,10,4,0,1,396.6666666666667,0.0,1,0,0,0
146,0,7,1,0,0,1,1343.25,0.0,1,0,0,0
342,0,12,40,2,0,0,1103.8,0.0,1,0,1,0
351,0,13,33,0,0,0,1075.6,0.0,1,0,0,0
457,0,13,20,5,1,0,1043.4,0.0,1,0,1,0
505,1,6,50,5,1,1,1095.8,0.0,1,0,0,0
110,1,6,42,1,0,1,360.2,0.0,1,0,0,0
457,0,12,50,1,0,0,485.4906,0.0,1,0,1,0
116,0,7,28,3,0,1,457.0,0.0,1,1,0,0
174,0,6,14,0,0,1,286.5,0.0,1,1,0,0
200,0,7,20,2,0,1,249.0,0.0,1,0,1,0
265,0,13,2,3,0,0,236.75,0.0,1,1,0,0
489,0,7,9,6,1,1,242.4,0.0,1,1,0,0
296,0,7,17,0,0,1,248.8,0.0,1,1,0,0
193,0,13,5,2,0,0,284.8,0.0,1,1,0,0
64,0,7,36,6,1,1,288.6,0.0,1,1,0,0
377,0,7,17,3,0,1,261.4,0.0,1,0,1,0
70,0,7,17,0,0,1,283.8,0.0,1,0,0,1
249,1,7,5,3,0,1,200.0,0.0,1,1,0,0
135,1,6,48,1,0,1,190.6,0.0,1,0,0,0
183,1,6,41,6,1,1,179.0,0.0,1,0,0,0
498,1,7,19,0,0,1,202.8,0.0,0,0,1,0
272,0,12,40,5,1,0,485.4906,0.0,1,0,0,0
1125,0,13,14,0,0,0,272.0,0.0,1,0,0,0
206,0,7,15,5,1,1,698.5,1.0,1,0,0,1
120,0,7,5,5,1,1,534.3333333333334,1.0,1,1,0,0
81,0,14,11,0,0,0,430.75,1.0,0,0,0,0
108,0,6,55,2,0,1,360.8,1.0,1,1,0,0
90,0,12,53,3,0,0,328.0,1.0,1,1,0,0
351,0,12,56,2,0,0,121.0,1.0,1,1,0,0
507,0,13,12,1,0,0,150.0,1.0,1,0,0,1
95,0,12,15,1,0,0,227.4,1.0,1,1,0,0
3257,1,7,33,1,0,1,230.2,1.0,1,0,0,0
333,0,7,28,1,0,1,485.4906,1.0,1,0,1,0
388,0,6,53,6,1,1,333.0,0.0,1,0,0,0
282,0,12,49,3,0,0,360.5,0.0,1,1,0,0
149,0,6,24,1,0,1,334.3333333333333,0.0,1,0,0,0
418,0,13,43,5,1,0,288.0,0.0,1,1,0,0
132,1,12,50,0,0,0,314.0,0.0,1,0,1,0
180,1,12,32,2,0,0,273.8,0.0,1,0,1,0
78,0,12,45,3,0,0,485.4906,0.0,1,0,0,0
458,0,6,42,2,0,1,78.0,0.0,1,1,0,0
402,0,7,9,2,0,1,268.0,0.0,1,0,1,0
800,0,13,3,0,0,0,312.6666666666667,0.0,1,0,0,0
1339,1,7,9,4,0,1,434.5,1.0,1,0,0,1
364,1,11,24,6,1,1,615.4,2.0,1,1,0,0
514,1,7,0,1,0,1,672.6,2.0,1,0,0,1
112,0,6,53,3,0,1,485.4906,2.0,1,1,0,0
153,0,6,12,0,0,1,112.0,0.0,1,1,0,0
348,0,6,42,3,0,1,132.5,0.0,1,0,0,0
208,0,12,25,3,0,0,204.33333333333334,0.0,1,0,1,0
1078,1,12,58,3,0,0,205.25,0.0,1,0,0,0
400,1,13,3,2,0,0,379.8,1.0,1,0,0,0
516,0,12,55,6,1,0,485.4906,1.0,1,0,0,0
111,0,12,45,3,0,0,516.0,0.0,1,0,0,0
434,0,12,12,5,1,0,313.5,0.0,1,0,0,0
103,0,6,56,4,0,1,353.6666666666667,0.0,1,1,0,0
309,0,7,27,1,0,1,291.0,0.0,1,1,0,0
317,1,7,27,3,0,1,294.6,0.0,1,0,0,0
189,0,7,19,6,1,1,485.4906,0.0,1,0,0,0
465,0,7,7,5,1,1,189.0,0.0,1,1,0,0
103,0,7,32,1,0,1,327.0,0.0,1,0,0,0
375,0,6,51,2,0,1,252.33333333333334,0.0,1,0,0,0
364,0,6,39,5,1,1,283.0,0.0,1,0,0,0
146,0,6,38,1,0,1,299.2,0.0,1,0,1,0
202,0,6,20,1,0,1,290.6,0.0,1,0,0,0
106,0,7,32,0,0,1,238.0,0.0,1,0,0,0
187,0,8,7,0,0,1,238.6,0.0,1,0,1,0
197,0,6,39,3,0,1,201.0,0.0,1,1,0,0
139,0,7,0,0,0,1,485.4906,0.0,1,0,0,0
265,0,11,56,1,0,1,139.0,0.0,1,0,0,0
257,0,11,55,3,0,1,202.0,0.0,1,0,0,0
